1000, 0.00233, 0.005
2000, 0.00230, 0.005
3000, 0.00225, 0.005
4000, 0.00221, 0.005
5000, 0.00224, 0.005
6000, 0.00223, 0.005
7000, 0.00220, 0.005
8000, 0.00221, 0.005
9000, 0.00217, 0.005
10000, 0.00218, 0.005
11000, 0.00209, 0.002
12000, 0.00212, 0.002
13000, 0.00211, 0.002
14000, 0.00208, 0.002
15000, 0.00207, 0.002
16000, 0.00211, 0.002
17000, 0.00211, 0.002
